key_index,variant,rounds,stride,pairs,mean_hamming_distance,sd,ci95_low,ci95_high,z_from_ideal_64
0,round_only,14,4,10000,63.958,5.690911583170551,63.84645813296986,64.06954186703014,-0.738018846123108
0,position_only,14,4,10000,64.1039,5.730670889946908,63.99157885055703,64.21622114944296,1.8130512464476645
0,static,14,8,10000,63.9941,5.658786740701373,63.883187779882256,64.10501222011774,-0.10426263208614285
0,rotor,14,8,10000,63.9003,5.70201817000973,63.78854044386781,64.01205955613219,-1.7485037231971579
0,round_only,14,8,10000,63.9929,5.683773404879174,63.881498041264365,64.10430195873563,-0.12491701364988086
0,position_only,14,8,10000,63.9946,5.637956145177922,63.88409605955451,64.10510394044549,-0.09577938992342433
0,static,14,16,10000,63.8252,5.650578542396024,63.71444866056904,63.935951339430964,-3.0934885461458763
0,rotor,14,16,10000,63.9399,5.669859144658888,63.82877076076469,64.05102923923532,-1.0599910591538027
0,round_only,14,16,10000,63.9446,5.77619834205238,63.831386512495776,64.05781348750423,-0.9591083394188683
0,position_only,14,16,10000,63.8649,5.689910851546784,63.753377747309685,63.97642225269031,-2.374378149760902
0,static,14,256,10000,63.9785,5.66065738710668,63.867551115212706,64.08944888478729,-0.3798145432538258
0,rotor,14,256,10000,63.9295,5.706801775833016,63.81764668519367,64.04135331480633,-1.2353679480957942
0,round_only,14,256,10000,63.96,5.708367415106931,63.84811599866391,64.0718840013361,-0.7007257433034354
0,position_only,14,256,10000,63.8875,5.688556909970383,63.776004284564586,63.99899571543542,-1.9776544698501204
0,static,16,1,10000,64.0289,5.633599074646099,63.91848145813693,64.13931854186306,0.5129935520271032
0,rotor,16,1,10000,64.0965,5.611803362885977,63.986508654087444,64.20649134591257,1.7195898316433356
0,round_only,16,1,10000,64.0852,5.639638420337887,63.97466308696138,64.19573691303863,1.5107351509052207
0,position_only,16,1,10000,63.9696,5.7044307247077075,63.857793157795726,64.08140684220427,-0.5329190846043255
0,static,16,2,10000,63.9448,5.666865473648518,63.83372943671649,64.0558705632835,-0.9740834727184663
0,rotor,16,2,10000,63.9202,5.657493498296603,63.80931312743339,64.03108687256662,-1.4105186338088678
0,round_only,16,2,10000,64.1012,5.60864549159822,63.99127054836468,64.21112945163533,1.8043572222848432
0,position_only,16,2,10000,63.9607,5.738871751041096,63.8482181136796,64.07318188632041,-0.6848035938922623
0,static,16,4,10000,63.9561,5.639712175753522,63.84556164135523,64.06663835864477,-0.7784085185896076
0,rotor,16,4,10000,63.9564,5.611100380918923,63.84642243253399,64.06637756746602,-0.777031188895921
0,round_only,16,4,10000,63.9946,5.656533432858653,63.88373194471597,64.10546805528402,-0.09546482954795543
0,position_only,16,4,10000,63.9852,5.730345944745801,63.87288521948298,64.09751478051702,-0.25827411019698154
0,static,16,8,10000,64.0095,5.639023817023731,63.89897513318634,64.12002486681367,0.16846887525679605
0,rotor,16,8,10000,63.846,5.64716504516246,63.73531556511481,63.95668443488518,-2.72703203764028
0,round_only,16,8,10000,63.9939,5.6464193074106275,63.883230181574746,64.10456981842525,-0.10803306782402113
0,position_only,16,8,10000,64.0108,5.6344882736421225,63.90036402983662,64.12123597016338,0.19167667897234175
0,static,16,16,10000,63.9588,5.624576974903504,63.84855829129189,64.0690417087081,-0.7324995316774074
0,rotor,16,16,10000,64.0288,5.62360498731066,63.91857734224872,64.1390226577513,0.5121270086535145
0,round_only,16,16,10000,63.9962,5.631958580791017,63.885813611816495,64.1065863881835,-0.06747208711653085
0,position_only,16,16,10000,63.9328,5.64828066471973,63.82209369897149,64.0435063010285,-1.1897425781219424
0,static,16,256,10000,63.9213,5.702031008839095,63.809540192226756,64.03305980777324,-1.3802099616434864
0,rotor,16,256,10000,63.993,5.657150460711958,63.88211985097005,64.10388014902996,-0.12373720742645654
0,round_only,16,256,10000,63.9729,5.697754999225847,63.86122400201518,64.08457599798483,-0.47562592641626944
0,position_only,16,256,10000,64.1499,5.686674231603359,64.03844118506058,64.26135881493943,2.635987114699518
1,static,8,1,10000,63.0669,6.0233422993588475,62.94884249093256,63.18495750906743,-15.491399187114546
1,rotor,8,1,10000,63.1775,5.882317053287041,63.062206585755575,63.29279341424443,-13.98258530693079
1,round_only,8,1,10000,62.4874,6.575771081518247,62.35851488680224,62.61628511319776,-23.002625566624232
1,position_only,8,1,10000,63.8704,5.806873153219533,63.756585286196895,63.9842147138031,-2.2318379716655037
1,static,8,2,10000,56.983,10.398073042266017,56.77919776837158,57.18680223162841,-67.48365751497752
1,rotor,8,2,10000,55.4912,9.604319177051826,55.302955344129785,55.67944465587021,-88.59347386466065
1,round_only,8,2,10000,55.9937,10.338246865151968,55.79107036144302,56.196329638556975,-77.44349795889995
1,position_only,8,2,10000,55.6098,10.056423674732114,55.41269409597525,55.80690590402475,-83.43125022746719
1,static,8,4,10000,56.2148,10.08963037103453,56.01704324472772,56.41255675527228,-77.16040839662351
