context_index,variant,rounds,max_weight1_class_probability,max_weight1_class_log2_probability,max_weight1_class_start_bit,max_single_trail_probability,max_single_trail_log2_probability,class_minus_single_gap_bits,finite_4_16_decay_bits_per_round
3,position_only,8,2.4413387977872958e-12,-38.575464619043,120,2.2204460492503131e-16,-52.000000000000,13.424535380957,5.016770991306
3,position_only,12,2.1470187793055809e-18,-58.692370897916,120,3.3087224502121107e-24,-78.000000000000,19.307629102084,5.016770991306
3,position_only,16,1.9815710070751508e-24,-78.739629611924,120,2.4651903288156619e-32,-105.000000000000,26.260370388076,5.016770991306
3,rotor,4,2.0116567611694336e-06,-18.923184402949,43,1.4901161193847656e-08,-26.000000000000,7.076815597051,4.987407527951
3,rotor,8,2.1983803666358881e-12,-38.726696113788,43,1.1102230246251565e-16,-53.000000000000,14.273303886212,4.987407527951
3,rotor,12,2.0901483027349703e-18,-58.731100398188,43,8.2718061255302767e-25,-80.000000000000,21.268899601812,4.987407527951
3,rotor,16,1.9621802769718626e-24,-78.753816680824,43,6.1629758220391547e-33,-107.000000000000,28.246183319176,4.987407527951
3,round_only,4,1.9408762454986572e-06,-18.974860437721,43,1.4901161193847656e-08,-26.000000000000,7.025139562279,5.004066269302
3,round_only,8,1.892250245383309e-12,-38.943034244527,43,1.1102230246251565e-16,-53.000000000000,14.056965755473,5.004066269302
3,round_only,12,1.7752185681534351e-18,-58.966709045170,43,8.2718061255302767e-25,-80.000000000000,21.033290954830,5.004066269302
3,round_only,16,1.6302446845053057e-24,-79.021185761534,43,6.1629758220391547e-33,-107.000000000000,27.978814238466,5.004066269302
4,static,4,2.5294721126556396e-06,-18.592732235755,58,1.4901161193847656e-08,-26.000000000000,7.407267764245,4.956825047862
4,static,8,2.7217672560198025e-12,-38.418593434386,63,1.1102230246251565e-16,-53.000000000000,14.581406565614,4.956825047862
4,static,12,2.8853528011436887e-18,-58.265957975465,58,8.2718061255302767e-25,-80.000000000000,21.734042024535,4.956825047862
4,static,16,3.1565083855056833e-24,-78.067944693561,58,6.1629758220391547e-33,-107.000000000000,28.932055306439,4.956825047862
4,position_only,4,2.1643936634063721e-06,-18.817605646595,19,1.4901161193847656e-08,-26.000000000000,7.182394353405,4.974714508073
4,position_only,8,2.4955038036011956e-12,-38.543806035878,19,1.1102230246251565e-16,-53.000000000000,14.456193964122,4.974714508073
4,position_only,12,2.4691021269208395e-18,-58.490719197553,19,4.1359030627651384e-25,-81.000000000000,22.509280802447,4.974714508073
4,position_only,16,2.3426036955121858e-24,-78.498161367005,19,6.1629758220391547e-33,-107.000000000000,28.501838632995,4.974714508073
4,rotor,4,2.1867454051971436e-06,-18.802783306890,23,1.4901161193847656e-08,-26.000000000000,7.197216693110,4.976980778004
4,rotor,8,2.3226420786670587e-12,-38.647370288039,23,5.5511151231257827e-17,-54.000000000000,15.352629711961,4.976980778004
4,rotor,12,2.3489131975071908e-18,-58.562712307453,23,4.1359030627651384e-25,-81.000000000000,22.437287692547,4.976980778004
4,rotor,16,2.3008941307664767e-24,-78.524079673801,23,6.1629758220391547e-33,-107.000000000000,28.475920326199,4.976980778004
4,round_only,4,2.3357570171356201e-06,-18.707678367198,21,7.4505805969238281e-09,-27.000000000000,8.292321632802,4.987776273859
4,round_only,8,2.190761461129398e-12,-38.731704732175,95,5.5511151231257827e-17,-54.000000000000,15.268295267825,4.987776273859
4,round_only,12,2.1629849160915029e-18,-58.681682103494,95,4.1359030627651384e-25,-81.000000000000,22.318317896506,4.987776273859
4,round_only,16,2.2421840638528488e-24,-78.561369561550,95,3.0814879110195774e-33,-108.000000000000,29.438630438450,4.987776273859
5,static,4,2.0712614059448242e-06,-18.881058927276,81,1.4901161193847656e-08,-26.000000000000,7.118941072724,4.954914393471
5,static,8,2.5457969066167152e-12,-38.515019807195,81,1.1102230246251565e-16,-53.000000000000,14.484980192805,4.954914393471
5,static,12,2.6498848279385648e-18,-58.388776050852,81,8.2718061255302767e-25,-80.000000000000,21.611223949148,4.954914393471
5,static,16,2.6468483126902896e-24,-78.321998759003,81,6.1629758220391547e-33,-107.000000000000,28.678001240997,4.954914393471
5,position_only,4,2.253800630569458e-06,-18.759208667838,98,1.4901161193847656e-08,-26.000000000000,7.240791332162,4.953590013712
5,position_only,8,2.4160951017648813e-12,-38.590459895846,98,1.1102230246251565e-16,-53.000000000000,14.409540104154,4.953590013712
5,position_only,12,2.5992788486407596e-18,-58.416594294643,97,1.6543612251060553e-24,-79.000000000000,20.583405705357,4.953590013712
5,position_only,16,2.8836782963185749e-24,-78.198364051065,97,1.2325951644078309e-32,-106.000000000000,27.801635948935,4.953590013712
5,rotor,4,2.0302832126617432e-06,-18.909887580336,105,1.4901161193847656e-08,-26.000000000000,7.090112419664,4.979359408307
5,rotor,8,2.2624541129445674e-12,-38.685248606872,64,1.1102230246251565e-16,-53.000000000000,14.314751393128,4.979359408307
5,rotor,12,2.1471241931348931e-18,-58.692300066549,64,8.2718061255302767e-25,-80.000000000000,21.307699933451,4.979359408307
5,rotor,16,2.1345694057884649e-24,-78.632329204541,64,6.1629758220391547e-33,-107.000000000000,28.367670795459,4.979359408307
5,round_only,4,2.1718442440032959e-06,-18.812647926800,56,1.4901161193847656e-08,-26.000000000000,7.187352073200,4.961335370890
5,round_only,8,2.5437429940211587e-12,-38.516184222736,56,1.1102230246251565e-16,-53.000000000000,14.483815777264,4.961335370890
5,round_only,12,2.5427266298108288e-18,-58.448329342687,56,1.6543612251060553e-24,-79.000000000000,20.551670657313,4.961335370890
5,round_only,16,2.6509995867000893e-24,-78.319737832013,56,1.2325951644078309e-32,-106.000000000000,27.680262167987,4.961335370890
6,static,4,2.8759241104125977e-06,-18.407542962732,25,2.9802322387695312e-08,-25.000000000000,6.592457037268,4.986596419845
6,static,8,2.7150781622964359e-12,-38.422143407383,19,2.2204460492503131e-16,-52.000000000000,13.577856592617,4.986596419845
6,static,12,2.7626792796638722e-18,-58.328637619038,33,1.6543612251060553e-24,-79.000000000000,20.671362380962,4.986596419845
6,static,16,2.7630795923036627e-24,-78.259997156779,33,2.4651903288156619e-32,-105.000000000000,26.740002843221,4.986596419845
6,position_only,4,2.559274435043335e-06,-18.575833711182,76,1.4901161193847656e-08,-26.000000000000,7.424166288818,4.954418644641
6,position_only,8,2.730857207033921e-12,-38.413783259217,76,2.2204460492503131e-16,-52.000000000000,13.586216740783,4.954418644641
6,position_only,12,3.0548451071855246e-18,-58.183606476459,76,1.6543612251060553e-24,-79.000000000000,20.816393523541,4.954418644641
6,position_only,16,3.2075380433274372e-24,-78.044807900651,76,1.2325951644078309e-32,-106.000000000000,27.955192099349,4.954418644641
6,rotor,4,2.0898878574371338e-06,-18.868143039391,19,1.4901161193847656e-08,-26.000000000000,7.131856960609,5.016496241114
6,rotor,8,2.0815016377184747e-12,-38.805512445062,19,1.1102230246251565e-16,-53.000000000000,14.194487554938,5.016496241114
6,rotor,12,1.7834024346400934e-18,-58.960073416144,19,1.6543612251060553e-24,-79.000000000000,20.039926583856,5.016496241114
6,rotor,16,1.6129499587901547e-24,-79.036572597219,19,1.2325951644078309e-32,-106.000000000000,26.963427402781,5.016496241114
6,round_only,4,2.3804605007171631e-06,-18.680327879053,76,1.4901161193847656e-08,-26.000000000000,7.319672120947,4.996695381584
6,round_only,8,2.4164836798235001e-12,-38.590227887362,76,1.1102230246251565e-16,-53.000000000000,14.409772112638,4.996695381584
6,round_only,12,2.3301597722496949e-18,-58.574276828316,76,8.2718061255302767e-25,-80.000000000000,21.425723171684,4.996695381584
6,round_only,16,2.1209211073704894e-24,-78.641583319852,76,6.1629758220391547e-33,-107.000000000000,28.358416680148,4.996695381584
7,static,4,2.8386712074279785e-06,-18.426352812507,113,1.4901161193847656e-08,-26.000000000000,7.573647187493,4.950020312858
7,static,8,2.6695312627111889e-12,-38.446550694237,113,1.1102230246251565e-16,-53.000000000000,14.553449305763,4.950020312858
7,static,12,3.0631860345909913e-18,-58.179672720065,113,1.6543612251060553e-24,-79.000000000000,20.820327279935,4.950020312858
7,static,16,3.6740161511842116e-24,-77.848916308664,113,1.2325951644078309e-32,-106.000000000000,28.151083691336,4.950020312858
7,position_only,4,3.3006072044372559e-06,-18.208837111445,0,1.4901161193847656e-08,-26.000000000000,7.791162888555,4.854572412932
7,position_only,8,5.4304755137124516e-12,-37.422058607057,0,1.1102230246251565e-16,-53.000000000000,15.577941392943,4.854572412932
7,position_only,12,7.1545355986003751e-18,-56.955847583416,0,8.2718061255302767e-25,-80.000000000000,23.044152416584,4.854572412932
7,position_only,16,9.8564490518058316e-24,-76.425206291753,0,6.1629758220391547e-33,-107.000000000000,30.574793708247,4.854572412932
7,rotor,4,2.2947788238525391e-06,-18.733213459305,42,7.4505805969238281e-09,-27.000000000000,8.266786540695,4.934381482537
7,rotor,8,2.5275198600738236e-12,-38.525414710450,42,1.1102230246251565e-16,-53.000000000000,14.474585289550,4.934381482537
7,rotor,12,2.9471545666348225e-18,-58.235382981861,81,8.2718061255302767e-25,-80.000000000000,21.764617018139,4.934381482537
7,rotor,16,3.4136073957068632e-24,-77.954977135989,81,3.0814879110195774e-33,-108.000000000000,30.045022864011,4.934381482537
7,round_only,4,2.3543834686279297e-06,-18.696219251823,59,1.4901161193847656e-08,-26.000000000000,7.303780748177,4.934740376920
7,round_only,8,2.7752800058067351e-12,-38.390503802281,59,1.1102230246251565e-16,-53.000000000000,14.609496197719,4.934740376920
7,round_only,12,3.088907629328634e-18,-58.167608978704,59,1.6543612251060553e-24,-79.000000000000,20.832391021296,4.934740376920
7,round_only,16,3.5452443314642056e-24,-77.900389218620,59,1.2325951644078309e-32,-106.000000000000,28.099610781380,4.934740376920
8,static,4,2.6039779186248779e-06,-18.550851354625,3,1.4901161193847656e-08,-26.000000000000,7.449148645375,4.968419113242
8,static,8,2.9270613710608018e-12,-38.313684143911,13,1.1102230246251565e-16,-53.000000000000,14.686315856089,4.968419113242
8,static,12,2.8343662153665326e-18,-58.291679533711,3,1.6543612251060553e-24,-79.000000000000,20.708320466289,4.968419113242
8,static,16,3.0087548092171957e-24,-78.137107734580,3,1.2325951644078309e-32,-106.000000000000,27.862892265420,4.968419113242
8,position_only,4,2.212822437286377e-06,-18.785680879199,63,2.9802322387695312e-08,-25.000000000000,6.214319120801,4.949479170464
8,position_only,8,2.5904278722066465e-12,-38.489946724857,59,2.2204460492503131e-16,-52.000000000000,13.510053275143,4.949479170464
8,position_only,12,2.6606211153016202e-18,-58.382942629403,63,1.6543612251060553e-24,-79.000000000000,20.617057370597,4.949479170464
8,position_only,16,2.9866670707606618e-24,-78.147737850539,63,2.4651903288156619e-32,-105.000000000000,26.852262149461,4.949479170464
8,rotor,4,2.2202730178833008e-06,-18.780831479538,120,1.4901161193847656e-08,-26.000000000000,7.219168520462,4.971167946834
8,rotor,8,2.2389590181859376e-12,-38.700309017247,120,1.1102230246251565e-16,-53.000000000000,14.299690982753,4.971167946834
8,rotor,12,2.3797502839480146e-18,-58.543895513856,120,8.2718061255302767e-25,-80.000000000000,21.456104486144,4.971167946834
8,rotor,16,2.4245757682954247e-24,-78.448541938458,120,1.2325951644078309e-32,-106.000000000000,27.551458061542,4.971167946834
8,round_only,4,2.514570951461792e-06,-18.601256308062,35,2.9802322387695312e-08,-25.000000000000,6.398743691938,4.968463335013
8,round_only,8,2.5264929037760453e-12,-38.526001010821,123,2.2204460492503131e-16,-52.000000000000,13.473998989179,4.968463335013
8,round_only,12,2.741914461349377e-18,-58.339522143461,123,1.6543612251060553e-24,-79.000000000000,20.660477856539,4.968463335013
8,round_only,16,2.7959667677969732e-24,-78.242927064015,123,2.4651903288156619e-32,-105.000000000000,26.757072935985,4.968463335013
9,static,4,2.8535723686218262e-06,-18.418799418075,96,1.4901161193847656e-08,-26.000000000000,7.581200581925,4.945187526361
9,static,8,3.4250935421198392e-12,-38.086993748850,96,2.2204460492503131e-16,-52.000000000000,13.913006251150,4.945187526361
9,static,12,3.6380543298363832e-18,-57.931538619958,96,3.3087224502121107e-24,-78.000000000000,20.068461380042,4.945187526361
9,static,16,3.9627156947274508e-24,-77.739784812519,96,1.2325951644078309e-32,-106.000000000000,28.260215187481,4.945187526361
9,position_only,4,2.0563602447509766e-06,-18.891475543222,44,1.4901161193847656e-08,-26.000000000000,7.108524456778,4.980607402554
9,position_only,8,1.8930135237127388e-12,-38.942452420938,7,1.1102230246251565e-16,-53.000000000000,14.057547579062,4.980607402554
9,position_only,12,1.974348393651528e-18,-58.813329117649,44,1.6543612251060553e-24,-79.000000000000,20.186670882351,4.980607402554
9,position_only,16,2.0709971941077282e-24,-78.675948678374,44,6.1629758220391547e-33,-107.000000000000,28.324051321626,4.980607402554
9,rotor,4,2.078711986541748e-06,-18.875878688171,96,1.4901161193847656e-08,-26.000000000000,7.124121311829,4.955609996084
9,rotor,8,2.368619189674348e-12,-38.619090868027,65,1.1102230246251565e-16,-53.000000000000,14.380909131973,4.955609996084
9,rotor,12,2.5086413085020859e-18,-58.467799502446,65,8.2718061255302767e-25,-80.000000000000,21.532200497554,4.955609996084
9,rotor,16,2.6241166486087206e-24,-78.334442424479,65,6.1629758220391547e-33,-107.000000000000,28.665557575521,4.955609996084
9,round_only,4,2.3543834686279297e-06,-18.696219251823,66,1.4901161193847656e-08,-26.000000000000,7.303780748177,4.966587947110
9,round_only,8,2.6398189190146581e-12,-38.462698168761,66,1.1102230246251565e-16,-53.000000000000,14.537301831239,4.966587947110
9,round_only,12,2.6446962858475376e-18,-58.391603653709,66,8.2718061255302767e-25,-80.000000000000,21.608396346291,4.966587947110
9,round_only,16,2.7355878604383394e-24,-78.274423384971,66,1.2325951644078309e-32,-106.000000000000,27.725576615029,4.966587947110
10,static,4,2.3320317268371582e-06,-18.709981153067,83,2.9802322387695312e-08,-25.000000000000,6.290018846933,4.973695943286
10,static,8,2.6467716907063732e-12,-38.458903384650,83,2.2204460492503131e-16,-52.000000000000,13.541096615350,4.973695943286
10,static,12,2.5606986278834036e-18,-58.438168237795,83,1.6543612251060553e-24,-79.000000000000,20.561831762205,4.973695943286
10,static,16,2.5670335738009299e-24,-78.366172112494,83,2.4651903288156619e-32,-105.000000000000,26.633827887506,4.973695943286
10,position_only,4,2.3134052753448486e-06,-18.721550541780,33,1.4901161193847656e-08,-26.000000000000,7.278449458220,4.946093785719
10,position_only,8,2.7561286586319511e-12,-38.400493902697,115,1.1102230246251565e-16,-53.000000000000,14.599506097303,4.946093785719
10,position_only,12,2.9225975905008662e-18,-58.247454508372,33,8.2718061255302767e-25,-80.000000000000,21.752545491628,4.946093785719
10,position_only,16,3.1875768570116674e-24,-78.053814149476,33,1.2325951644078309e-32,-106.000000000000,27.946185850524,4.946093785719
10,rotor,4,2.339482307434082e-06,-18.705379251108,93,1.4901161193847656e-08,-26.000000000000,7.294620748892,4.959853104395
10,rotor,8,2.7143703951182374e-12,-38.422519538474,93,1.1102230246251565e-16,-53.000000000000,14.577480461526,4.959853104395
10,rotor,12,2.8319454713038962e-18,-58.292912221166,93,8.2718061255302767e-25,-80.000000000000,21.707087778834,4.959853104395
10,rotor,16,2.8539984048950544e-24,-78.213289748808,93,6.1629758220391547e-33,-107.000000000000,28.786710251192,4.959853104395
10,round_only,4,2.3730099201202393e-06,-18.684850437744,111,1.4901161193847656e-08,-26.000000000000,7.315149562256,4.966163654453
10,round_only,8,2.7641916533482913e-12,-38.396279491175,111,1.1102230246251565e-16,-53.000000000000,14.603720508825,4.966163654453
10,round_only,12,2.741515139908667e-18,-58.339732267090,111,8.2718061255302767e-25,-80.000000000000,21.660267732910,4.966163654453
10,round_only,16,2.7773828091696099e-24,-78.252548238480,111,1.2325951644078309e-32,-106.000000000000,27.747451761520,4.966163654453
11,static,4,3.0174851417541504e-06,-18.338221902228,77,1.4901161193847656e-08,-26.000000000000,7.661778097772,5.006056695561
11,static,8,3.3209268668343839e-12,-38.131551186364,77,1.1102230246251565e-16,-53.000000000000,14.868448813636,5.006056695561
11,static,12,2.6578059094843725e-18,-58.384469954618,77,8.2718061255302767e-25,-80.000000000000,21.615530045382,5.006056695561
11,static,16,2.6236998583020487e-24,-78.334671586954,77,6.1629758220391547e-33,-107.000000000000,28.665328413046,5.006056695561
11,position_only,4,2.1420419216156006e-06,-18.832581854168,80,1.4901161193847656e-08,-26.000000000000,7.167418145832,5.028435276838
11,position_only,8,2.0129176103722557e-12,-38.853849015341,96,1.1102230246251565e-16,-53.000000000000,14.146150984659,5.028435276838
11,position_only,12,1.7216585717918383e-18,-59.010906642835,96,8.2718061255302767e-25,-80.000000000000,20.989093357165,5.028435276838
11,position_only,16,1.4813452698408361e-24,-79.159366336176,96,6.1629758220391547e-33,-107.000000000000,27.840633663824,5.028435276838
11,rotor,4,2.3283064365386963e-06,-18.712287620451,77,1.4901161193847656e-08,-26.000000000000,7.287712379549,4.994372903593
11,rotor,8,2.2732093984956236e-12,-38.678406553368,77,1.1102230246251565e-16,-53.000000000000,14.321593446632,4.994372903593
11,rotor,12,2.1962122443098751e-18,-58.659688223294,77,8.2718061255302767e-25,-80.000000000000,21.340311776706,4.994372903593
11,rotor,16,2.118106550846053e-24,-78.643499111710,77,6.1629758220391547e-33,-107.000000000000,28.356500888290,4.994372903593
11,round_only,4,1.9147992134094238e-06,-18.994375450806,77,1.4901161193847656e-08,-26.000000000000,7.005624549194,4.987395179227
11,round_only,8,1.9979434773276239e-12,-38.864621369398,20,2.2204460492503131e-16,-52.000000000000,13.135378630602,4.987395179227
11,round_only,12,1.9278191740026905e-18,-58.847735972278,40,3.3087224502121107e-24,-78.000000000000,19.152264027722,4.987395179227
11,round_only,16,1.8587524421173778e-24,-78.831939639536,40,2.4651903288156619e-32,-105.000000000000,26.168060360464,4.987395179227
12,static,4,2.3692846298217773e-06,-18.687117044716,81,1.4901161193847656e-08,-26.000000000000,7.312882955284,4.952838951217
12,static,8,2.5280333382227127e-12,-38.525121649591,81,1.1102230246251565e-16,-53.000000000000,14.474878350409,4.952838951217
12,static,12,2.8040140635598181e-18,-58.307212122755,81,1.6543612251060553e-24,-79.000000000000,20.692787877245,4.952838951217
12,static,16,3.0216461162482979e-24,-78.130939569881,81,1.2325951644078309e-32,-106.000000000000,27.869060430119,4.952838951217
12,position_only,4,2.4735927581787109e-06,-18.624960568653,63,1.4901161193847656e-08,-26.000000000000,7.375039431347,4.981007573695
12,position_only,8,2.7213509223855681e-12,-38.418814132321,63,1.1102230246251565e-16,-53.000000000000,14.581185867679,4.981007573695
12,position_only,12,2.6418457180591033e-18,-58.393159491308,63,8.2718061255302767e-25,-80.000000000000,21.606840508692,4.981007573695
12,position_only,16,2.5420537092951474e-24,-78.380279764926,63,1.2325951644078309e-32,-106.000000000000,27.619720235074,4.981007573695
12,rotor,4,2.5667250156402588e-06,-18.571639827296,63,1.4901161193847656e-08,-26.000000000000,7.428360172704,4.953781833792
12,rotor,8,3.045966256998156e-12,-38.256237178810,63,5.5511151231257827e-17,-54.000000000000,15.743762821190,4.953781833792
12,rotor,12,3.118709033943753e-18,-58.153756748036,63,8.2718061255302767e-25,-80.000000000000,21.846243251964,4.953781833792
12,rotor,16,3.3327579053103418e-24,-77.989557754776,63,6.1629758220391547e-33,-107.000000000000,29.010442245224,4.953781833792
12,round_only,4,2.2724270820617676e-06,-18.747334567550,46,1.4901161193847656e-08,-26.000000000000,7.252665432450,4.955307171244
12,round_only,8,2.4794333253197465e-12,-38.553126708427,46,1.1102230246251565e-16,-53.000000000000,14.446873291573,4.955307171244
12,round_only,12,2.6034840797786144e-18,-58.414262123251,46,8.2718061255302767e-25,-80.000000000000,21.585737876749,4.955307171244
12,round_only,16,2.8849691628045661e-24,-78.197718379191,54,6.1629758220391547e-33,-107.000000000000,28.802281620809,4.955307171244
13,static,4,2.7455389499664307e-06,-18.474479190905,99,2.9802322387695312e-08,-25.000000000000,6.525520809095,4.987570255992
13,static,8,3.0155183905478111e-12,-38.270731104952,99,2.2204460492503131e-16,-52.000000000000,13.729268895048,4.987570255992
13,static,12,2.8690081258299471e-18,-58.274153653746,99,8.2718061255302767e-25,-80.000000000000,21.725846346254,4.987570255992
13,static,16,2.6733817347486879e-24,-78.307608421194,99,2.4651903288156619e-32,-105.000000000000,26.692391578806,4.987570255992
13,position_only,4,2.0004808902740479e-06,-18.931221722015,91,7.4505805969238281e-09,-27.000000000000,8.068778277985,4.989675912184
13,position_only,8,2.206762550471808e-12,-38.721205735894,91,5.5511151231257827e-17,-54.000000000000,15.278794264106,4.989675912184
13,position_only,12,2.0205482920189928e-18,-58.779958874974,91,4.1359030627651384e-25,-81.000000000000,22.220041125026,4.989675912184
13,position_only,16,1.9349434981718333e-24,-78.773982838109,91,1.5407439555097887e-33,-109.000000000000,30.226017161891,4.989675912184
13,rotor,4,2.3320317268371582e-06,-18.709981153067,70,7.4505805969238281e-09,-27.000000000000,8.290018846933,5.013332730970
13,rotor,8,2.1974366770649567e-12,-38.727315546431,70,1.1102230246251565e-16,-53.000000000000,14.272684453569,5.013332730970
13,rotor,12,1.9410288347948561e-18,-58.837884157924,70,4.1359030627651384e-25,-81.000000000000,22.162115842076,5.013332730970
13,rotor,16,1.8344906885173443e-24,-78.850894695503,70,3.0814879110195774e-33,-108.000000000000,29.149105304497,5.013332730970
13,round_only,4,2.1904706954956055e-06,-18.800327655164,64,1.4901161193847656e-08,-26.000000000000,7.199672344836,5.016882524711
13,round_only,8,2.1708884689886077e-12,-38.744851530323,64,1.1102230246251565e-16,-53.000000000000,14.255148469677,5.016882524711
13,round_only,12,1.8799578833749129e-18,-58.884005366350,64,8.2718061255302767e-25,-80.000000000000,21.115994633650,5.016882524711
13,round_only,16,1.678567909050445e-24,-78.979043372630,64,1.2325951644078309e-32,-106.000000000000,27.020956627370,5.016882524711
14,static,4,2.6635825634002686e-06,-18.518200568334,103,1.4901161193847656e-08,-26.000000000000,7.481799431666,4.917671634192
14,static,8,3.0743046997017132e-12,-38.242876978511,103,2.2204460492503131e-16,-52.000000000000,13.757123021489,4.917671634192
14,static,12,3.7383097057523641e-18,-57.892319611751,26,8.2718061255302767e-25,-80.000000000000,22.107680388249,4.917671634192
14,static,16,4.5596806902679132e-24,-77.537341479814,26,1.2325951644078309e-32,-106.000000000000,28.462658520186,4.917671634192
14,position_only,4,2.7343630790710449e-06,-18.480363747157,67,1.4901161193847656e-08,-26.000000000000,7.519636252843,4.880158911374
14,position_only,8,3.7193720325845447e-12,-37.968078076980,24,1.1102230246251565e-16,-53.000000000000,15.031921923020,4.880158911374
14,position_only,12,4.7551333644544788e-18,-57.545219903892,24,8.2718061255302767e-25,-80.000000000000,22.454780096108,4.880158911374
14,position_only,16,6.5108187975483882e-24,-77.023435289838,24,6.1629758220391547e-33,-107.000000000000,29.976564710162,4.880158911374
14,rotor,4,2.4884939193725586e-06,-18.616295707526,103,7.4505805969238281e-09,-27.000000000000,8.383704292474,4.883733112540
14,rotor,8,3.4914432456290001e-12,-38.059313617141,103,1.1102230246251565e-16,-53.000000000000,14.940686382859,4.883733112540
14,rotor,12,4.3938459985024226e-18,-57.659221402865,103,8.2718061255302767e-25,-80.000000000000,22.340778597135,4.883733112540
14,rotor,16,5.7630784736071318e-24,-77.199434612819,103,6.1629758220391547e-33,-107.000000000000,29.800565387181,4.883733112540
14,round_only,4,2.8200447559356689e-06,-18.435850510014,70,1.4901161193847656e-08,-26.000000000000,7.564149489986,4.889173316287
14,round_only,8,3.7846115130690805e-12,-37.942991922171,70,1.1102230246251565e-16,-53.000000000000,15.057008077829,4.889173316287
14,round_only,12,4.8763366240942706e-18,-57.508907986209,70,8.2718061255302767e-25,-80.000000000000,22.491092013791,4.889173316287
14,round_only,16,6.1620835265625615e-24,-77.102856039168,70,6.1629758220391547e-33,-107.000000000000,29.897143960832,4.889173316287
15,static,4,2.1420419216156006e-06,-18.832581854168,122,1.4901161193847656e-08,-26.000000000000,7.167418145832,4.998554916196
15,static,8,2.1009027850737994e-12,-38.792127732819,11,1.1102230246251565e-16,-53.000000000000,14.207872267181,4.998554916196
15,static,12,2.0238916009585673e-18,-58.777573686195,11,8.2718061255302767e-25,-80.000000000000,21.222426313805,4.998554916196
15,static,16,1.8765839849822298e-24,-78.818165418990,11,6.1629758220391547e-33,-107.000000000000,28.181834581010,4.998554916196
15,position_only,4,2.4847686290740967e-06,-18.618457048815,64,1.4901161193847656e-08,-26.000000000000,7.381542951185,5.060160019837
15,position_only,8,2.2063600946253814e-12,-38.721468869780,64,2.2204460492503131e-16,-52.000000000000,13.278531130220,5.060160019837
15,position_only,12,1.6441778562837033e-18,-59.077339339306,64,1.6543612251060553e-24,-79.000000000000,19.922660660694,5.060160019837
15,position_only,16,1.341927863686545e-24,-79.301967156801,64,1.2325951644078309e-32,-106.000000000000,26.698032843199,5.060160019837
15,rotor,4,2.123415470123291e-06,-18.845181890948,5,1.4901161193847656e-08,-26.000000000000,7.154818109052,4.980066012827
15,rotor,8,2.1158214069671999e-12,-38.781919281592,5,2.2204460492503131e-16,-52.000000000000,13.218080718408,4.980066012827
15,rotor,12,2.2347968594642354e-18,-58.634562009970,5,1.6543612251060553e-24,-79.000000000000,20.365437990030,4.980066012827
15,rotor,16,2.140221020632436e-24,-78.628514485855,5,1.2325951644078309e-32,-106.000000000000,27.371485514145,4.980066012827
15,round_only,4,2.3022294044494629e-06,-18.728536972096,32,1.4901161193847656e-08,-26.000000000000,7.271463027904,5.005542715899
15,round_only,8,2.2042923042420171e-12,-38.722821590820,118,1.1102230246251565e-16,-53.000000000000,14.277178409180,5.005542715899
15,round_only,12,2.0412967735163901e-18,-58.765219764428,118,8.2718061255302767e-25,-80.000000000000,21.234780235572,5.005542715899
15,round_only,16,1.9158268142255288e-24,-78.788307126218,118,1.2325951644078309e-32,-106.000000000000,27.211692873782,5.005542715899
16,static,4,3.0696392059326172e-06,-18.313499472817,34,1.4901161193847656e-08,-26.000000000000,7.686500527183,4.949752328978
16,static,8,3.4870578646817307e-12,-38.061126834070,34,1.1102230246251565e-16,-53.000000000000,14.938873165930,4.949752328978
16,static,12,3.6433522148646322e-18,-57.929439236066,34,8.2718061255302767e-25,-80.000000000000,22.070560763934,4.949752328978
16,static,16,4.1091724726657185e-24,-77.687426391854,34,6.1629758220391547e-33,-107.000000000000,29.312573608146,4.949752328978
16,position_only,4,2.86102294921875e-06,-18.415037499279,71,7.4505805969238281e-09,-27.000000000000,8.584962500721,4.997336413428
16,position_only,8,3.212610732994392e-12,-38.179390956345,71,5.5511151231257827e-17,-54.000000000000,15.820609043655,4.997336413428
16,position_only,12,2.7267527060103745e-18,-58.347521842332,71,4.1359030627651384e-25,-81.000000000000,22.652478157668,4.997336413428
16,position_only,16,2.6441332712771956e-24,-78.323479382991,71,3.0814879110195774e-33,-108.000000000000,29.676520617009,4.997336413428
16,rotor,4,1.9483268260955811e-06,-18.969332863753,74,1.4901161193847656e-08,-26.000000000000,7.030667136247,4.982864876390
16,rotor,8,2.1174451081407142e-12,-38.780812568496,74,1.1102230246251565e-16,-53.000000000000,14.219187431504,4.982864876390
16,rotor,12,2.1003306892803449e-18,-58.724089215212,74,8.2718061255302767e-25,-80.000000000000,21.275910784788,4.982864876390
16,rotor,16,1.9540968109945641e-24,-78.759772333388,74,6.1629758220391547e-33,-107.000000000000,28.240227666612,4.982864876390
16,round_only,4,1.9669532775878906e-06,-18.955605880642,74,1.4901161193847656e-08,-26.000000000000,7.044394119358,4.987801217025
16,round_only,8,1.9297757836156393e-12,-38.914703904967,74,1.1102230246251565e-16,-53.000000000000,14.085296095033,4.987801217025
16,round_only,12,1.8601361543563047e-18,-58.899297483400,34,8.2718061255302767e-25,-80.000000000000,21.100702516600,4.987801217025
16,round_only,16,1.9028783877715429e-24,-78.798090914826,74,6.1629758220391547e-33,-107.000000000000,28.201909085174,4.987801217025
